t,d1,d2,x
0,3,1,45.066161336227914
0,3,3,51.81348893449433
0,0,3,44.63495945279523
0,2,4,41.82741233939607
0,4,3,51.47681152172481
0,1,1,51.08137290716913
0,3,2,48.71269093668903
0,3,1,43.225265414656775
0,3,2,46.94222268269243
0,2,4,53.80105811555019
0,4,2,59.74037979876361
0,3,0,54.95187031840881
0,4,0,48.63487153226437
0,1,2,45.03744727042758
0,0,0,55.27070239186361
0,0,3,51.440316630815346
0,1,3,44.04386781723906
0,0,1,54.0498938968154
0,3,3,49.26606769647296
0,2,4,44.378392461118246
0,0,4,51.18445306726367
0,1,1,44.75813020825024
0,2,0,57.767875399691626
0,1,4,58.67458527531896
0,3,3,58.60019694626788
0,1,3,52.10778569267992
0,3,2,47.30426809320188
0,0,1,53.82140492498975
0,2,0,42.5567751960165
0,4,2,53.94024972570376
0,2,3,49.30801633739351
0,4,1,51.0392261145145
0,0,1,56.366035755409754
0,1,4,43.49871137078436
0,3,3,52.27971923396011
0,3,3,44.20696171813035
0,3,2,37.303859973923885
0,0,3,49.409403626995136
0,0,3,49.45896788535575
0,4,0,52.723379443148175
0,2,1,49.81951274330429
0,2,0,53.63085791441309
0,1,3,61.04476277764664
0,4,2,51.01922422467815
0,0,4,55.92435393072254
0,0,0,50.373543037740134
0,3,0,48.246639605774966
0,4,2,44.95509464206937
0,4,3,52.18280569645563
0,0,4,51.13619121864965
0,4,0,43.97165411388468
0,3,2,50.51516928063082
0,3,0,54.35600343416319
0,0,3,42.81120118868737
0,0,3,56.96384999769953
0,4,0,44.41748512062405
0,4,4,50.64928774687598
0,2,3,44.9294227002125
0,4,1,50.298304474326734
0,4,4,42.52973438592383
0,1,3,48.91989213987394
0,0,4,49.743580261729825
0,4,1,54.63578488975118
0,1,0,47.577772459707845
0,4,1,48.84079725477021
0,0,4,53.29982878969907
0,2,2,41.42410522771523
0,3,2,53.85333051631901
0,0,4,50.05973500144664
0,0,2,54.51755463562584
0,1,3,49.06647568209619
0,1,4,50.3325793773815
0,1,3,54.22137588554402
0,2,4,49.75700130154143
0,1,1,52.83659561915516
0,0,4,48.51963757280248
0,1,4,49.25064518745177
0,4,0,47.98762766262871
0,4,2,43.80278372603548
0,3,2,57.83166141946616
0,4,1,44.847872902574714
0,3,1,41.76657923721242
0,4,1,45.59496526109388
0,2,0,44.47511868205791
0,3,1,47.68011020963888
0,4,4,42.38957213396123
0,3,2,51.16763712340619
0,3,3,63.90173243360543
0,4,4,50.26994256892509
0,0,4,54.56796682208353
0,1,0,45.15481268846459
0,3,0,49.4520050034963
0,3,0,50.97947139410029
0,3,2,58.764520228723406
0,1,1,57.795188308645045
0,3,2,57.75470529051873
0,3,2,54.38411474278517
0,4,2,41.07976555428616
0,0,2,49.133942504682565
0,2,3,46.84925128476062
0,2,1,51.978312510523914
0,1,2,61.93882859827383
0,2,2,49.86553179827557
0,0,2,52.73930798686034
0,2,2,47.31046629323659
0,0,1,60.92161740009141
0,0,3,47.30967799682391
0,4,4,47.37287763449078
0,2,4,52.90903442000257
0,3,1,46.46048930151924
0,1,0,56.68498278482398
0,3,0,54.03020892173622
0,2,0,41.67092990067116
0,2,3,47.4326338112024
0,3,3,53.53360844482829
0,4,0,54.148757811873345
0,2,0,47.93414982701179
0,4,2,48.98920642090979
0,1,2,47.06006274958401
0,2,0,46.00378113900853
0,3,3,44.70778109846599
0,4,3,45.88619664897617
0,1,0,51.844805943182244
0,0,1,44.22859864680295
0,1,2,49.71672472827179
0,4,1,56.936731511960616
0,2,3,53.13718954545615
0,2,1,55.90317179049146
0,0,4,49.93632621711816
0,4,4,53.91475366728255
0,2,3,41.19433977005916
0,2,3,40.7738421242817
0,4,1,47.56779156355722
0,1,0,43.68604209841843
0,3,3,45.146537829742826
0,1,2,50.66346156026327
0,4,0,49.776458323465334
0,1,4,43.66353057328662
0,2,0,52.53599496255361
0,4,1,50.96878562452039
0,2,3,47.92150819484798
0,2,2,46.47747247745964
0,2,1,57.60464421227418
0,1,3,55.23181217954602
0,3,0,51.42844880472122
0,0,4,48.700756058111914
0,3,3,51.83086997650678
0,0,3,52.64761602198036
0,4,4,42.889019042002296
0,3,1,45.61621699748369
0,0,3,53.148002344465596
0,2,0,49.5994105127638
0,4,2,53.100437216215916
0,3,3,47.155406352824016
0,1,2,50.85905926799798
0,4,4,48.28880773439613
0,2,3,45.22294360080526
0,2,3,48.625104409134885
0,2,2,57.77489581651267
0,0,4,50.17433541350932
0,3,0,46.86775292918404
0,4,3,52.24315799567113
0,3,0,50.895283954333536
0,3,1,39.540177121263945
0,0,3,55.136368499092065
0,0,2,48.38789952372158
0,2,4,56.860568503869004
0,3,0,50.32845220930622
0,0,1,50.59043027569037
0,2,3,50.610383552594925
0,4,1,49.085250387745546
0,0,0,52.837873894998495
0,0,2,54.02679777312996
0,4,2,59.60945577776737
0,4,3,46.27994306560008
0,0,0,50.17440777250609
0,4,3,40.62522180450897
0,4,4,42.827957447533805
0,2,1,43.0855951870143
0,0,3,49.94175495659388
0,4,1,45.225774415517066
0,2,4,51.476729311226535
0,0,3,42.93184395938383
0,0,0,45.29168387231811
0,0,2,47.20297853659819
0,4,0,53.024603641310094
0,4,4,55.105830424158476
0,3,3,51.29536297874282
0,2,1,54.55309246606474
0,3,4,48.84444462015325
0,2,3,43.740903791422554
0,1,2,46.292316529832895
0,3,2,52.21050957850067
0,0,4,55.61741910518092
0,1,1,56.601567169915285
0,1,1,53.16642560634045
0,1,0,52.73158079635723
0,2,2,51.32135808133305
0,4,4,47.1842160774813
0,4,3,51.4949001330434
0,1,1,51.664251680294974
0,4,2,47.82871456584134
0,0,2,45.758008603291195
0,4,4,41.10153617736606
0,2,0,50.39752509805866
0,1,1,53.5930623710269
0,3,1,46.921465022955175
0,0,2,50.573944103851076
0,3,0,50.419393056978144
0,1,0,48.73791219012019
0,1,0,64.41879848091098
0,3,0,54.22244110920798
0,1,3,40.268792602860565
0,1,0,53.82941901355652
0,1,4,47.55169148271032
0,4,0,41.17587489365985
0,4,3,48.258250124369305
0,2,1,54.1815935109604
0,3,2,55.83796999515016
0,0,0,53.90759216831575
0,3,0,47.3812744335753
0,3,1,50.110126577397736
0,2,2,53.216378659134534
0,4,3,51.378431889022934
0,0,3,43.274981918498845
0,0,0,50.397337569634516
0,2,1,47.77692604338009
0,1,3,52.055768854744734
0,3,2,39.39271345351003
0,3,0,46.043177432406345
0,0,3,53.137662110076526
0,3,4,49.18360611567243
0,0,0,51.588273593826486
0,4,0,56.62823016433809
0,4,0,59.56792241514543
0,0,1,48.224368201140194
0,2,0,49.10691636788526
0,3,3,53.39356934752324
0,0,4,51.195751330100926
0,2,4,55.0861865812447
0,4,1,40.734023722785224
0,3,3,51.7340811148193
0,3,1,42.66337338883961
0,4,1,48.65138853327224
0,1,0,46.461499229212855
0,0,2,46.6510683108401
0,2,1,42.809775341385084
0,2,1,37.34601474609486
0,1,4,54.36811881592432
0,2,2,55.717010324991875
0,2,2,53.07044948752116
0,3,4,49.13641109674546
0,0,4,52.762159976900286
0,3,1,44.33095196020924
0,4,2,51.53009985430911
0,3,1,48.10338891930133
0,1,0,57.37484061646881
0,0,3,54.21830389813707
0,1,0,58.963813936503875
0,0,4,48.16456614388344
0,0,1,51.47045196073018
0,0,4,53.49823641542771
0,2,0,50.932546288253306
0,3,0,51.35730120280764
0,2,2,44.060817440154935
0,2,2,50.26751635408313
0,3,0,48.17282776313216
0,1,0,39.46074923606794
0,0,3,45.77482237757761
0,1,4,53.601341270565335
0,1,3,53.42382921636841
0,4,2,42.309841522429615
0,2,2,50.5356011221763
0,0,3,42.81110319224449
0,3,2,52.642965347381704
0,1,3,55.65485882001631
0,4,1,48.79501988524899
0,4,0,55.85573739008406
0,1,4,50.12082630682711
0,1,4,50.737397801159986
0,4,4,55.393717666045944
0,2,2,48.97915237881233
0,4,2,55.910710489336736
0,4,1,53.56701130665027
0,4,1,49.09245050488998
0,2,2,53.048531478452404
0,2,0,46.34459849828101
0,2,2,56.60661785855868
0,3,3,47.65474742973151
0,3,2,49.3967796311956
0,3,0,40.18948709720993
0,3,2,50.39623541638741
0,0,2,45.48137783200801
0,0,2,46.63601251626765
0,0,1,47.09307696862309
0,1,2,53.81945232308822
0,0,3,46.00850678517581
0,1,3,44.414524685985015
0,4,4,49.86092576996227
0,0,1,53.71835971993843
0,2,0,49.825350597678465
0,3,3,42.19612714294463
0,1,1,31.528573538606143
0,4,0,51.19631431418193
0,0,3,58.12139297427561
0,3,0,50.53928124113338
0,2,1,54.19457583654539
0,4,4,44.593710929550326
0,2,4,43.3325278678516
0,0,1,48.02478401294273
0,1,1,50.88221566210788
0,4,4,42.129424912246705
0,0,2,48.67925848913477
0,0,2,47.115137148683644
0,1,2,50.289521918205686
0,1,0,58.14247583678129
0,0,2,56.91053654856398
0,1,4,49.19757367790545
0,4,2,52.69810946761631
0,1,3,51.91188035979877
0,4,4,47.293180262963105
0,0,4,51.916335437377676
0,3,2,51.88035728921184
0,0,4,53.26517395599188
0,0,3,53.54139473995597
0,0,0,58.18065076120777
0,4,1,45.872095967536616
0,3,1,52.385172489115135
0,1,3,53.87704641735002
0,2,3,52.99881175397987
0,4,1,44.67494717600559
0,0,1,49.49701360078827
0,0,4,46.7180934786634
0,2,1,47.834747122211596
0,1,0,51.21830219828502
0,3,4,49.03259611860338
0,0,2,52.18683521412605
0,2,1,49.30856540275563
0,0,3,49.52119631012222
0,2,0,45.38820600824804
0,1,4,51.320794159568536
0,2,0,52.24345092290401
0,0,2,53.589825587473484
0,4,4,48.74634398513822
0,1,1,48.28547076541278
0,2,2,63.593024630746186
0,4,3,49.98428293463335
0,3,0,41.06807254328584
0,3,0,49.254254048266624
0,2,0,37.927903326280514
0,1,4,59.29243991079652
0,0,0,55.408192804958134
0,3,0,49.65432238039007
0,4,1,50.20606860102863
0,4,1,49.39267302013079
0,4,1,54.378196310435946
0,3,1,53.131701678273366
0,2,1,48.64291838407489
0,3,2,62.99970688513184
0,1,2,50.015557951370106
0,1,0,46.95341275083102
0,2,1,54.09725962102932
0,4,0,51.299062714834655
0,3,2,42.494533820530876
0,2,0,48.266476097154246
0,0,3,47.427163520743335
0,1,4,54.41677548389133
0,0,2,57.76426705223542
0,0,2,55.68939358606378
0,3,3,52.26766295432031
0,2,4,48.92904870463512
0,0,1,44.94334181022565
0,0,4,49.762228947814805
0,4,3,40.06821494956664
0,4,4,49.55094224277117
0,0,3,54.36074004750766
0,3,3,53.341960614707375
0,0,1,57.54705992165825
0,1,1,47.16258587766263
0,2,4,48.638971777076286
0,3,1,55.77252725168453
0,4,2,54.616602507473004
0,2,4,58.9228909296516
0,1,0,44.46713708752216
0,3,4,54.44961312214928
0,3,2,55.99550182597494
0,3,0,51.76872292212368
0,4,4,60.260158764550724
0,2,3,52.23998035573528
0,1,3,37.67237999791365
0,0,0,55.606262972645
0,0,0,41.97212508568148
0,0,1,47.39945920637437
0,2,4,52.6495644411648
0,3,2,61.23828376566738
0,1,0,46.445984934552655
0,4,0,49.6596216113021
0,3,1,56.78598246282831
0,4,4,40.52813497727397
0,3,1,53.14621374466696
0,0,0,44.64416263940209
0,3,3,40.39956029910536
0,0,0,49.952368945603354
0,0,1,49.69384971439506
0,1,2,51.85522098168416
0,1,4,54.65867681444783
0,4,1,51.16191145235492
0,4,2,57.98412157989581
0,2,3,56.47143632124239
0,2,2,46.06738851861019
0,4,2,49.50159878360718
0,1,4,48.78374196802548
0,0,4,40.600821280100874
0,2,2,58.09506823515868
0,1,1,47.719590796448315
0,0,0,55.401416916654306
0,2,0,48.01144446436228
0,1,1,54.95668953378717
0,4,3,47.59483659991908
0,1,1,55.60380479884847
0,2,0,51.60783332826823
0,0,4,53.43442122763638
0,2,4,53.50632192903816
0,3,4,51.513861634863986
0,4,4,47.16540624590534
0,3,4,45.89055684062315
0,2,2,60.72419448773036
0,2,3,57.58904734522298
0,1,4,51.60247572008742
0,1,3,56.19176927845015
0,3,3,46.96328614339536
0,1,2,50.996962815220826
0,1,3,41.999799579076104
0,3,1,46.197447842099
0,1,0,49.24606046574968
0,3,4,49.24243492734947
0,0,4,50.6724896756468
0,3,4,43.157870364275375
0,1,2,50.23567384483258
0,4,0,50.38729656280263
0,4,4,51.2533579408253
0,3,0,53.737719512057645
0,4,1,47.157747678403545
0,4,1,42.54218944452835
0,1,4,52.25026438430738
0,0,4,51.81391757896024
0,0,1,51.45354825187758
0,1,1,57.18033465557431
0,0,0,51.04454206827943
0,3,1,53.88836923680618
0,0,4,50.28777551489299
0,4,1,50.610062318149545
0,1,0,47.08093834577266
0,2,3,49.83752075333954
0,4,3,51.019681789935696
0,4,0,51.66254492844122
0,3,0,56.635635526776404
0,2,4,57.14575928407237
0,3,1,58.07117216354818
0,1,1,48.716810352940335
0,2,1,50.4458600290389
0,1,1,55.37318165195992
0,0,4,50.30586328050207
0,4,1,56.93649850486189
0,0,4,38.44901527330273
0,1,0,57.96818596652838
0,3,0,46.546065256481114
0,4,3,49.65255536006129
0,4,0,48.51361214695815
0,2,3,54.15559669808847
0,0,2,49.111334667076655
0,1,2,60.09242304736962
0,1,2,52.82807275849468
0,1,2,48.974293352630774
0,1,1,54.664694603332514
0,3,0,53.14031372688504
0,1,1,49.13116623856718
0,3,4,56.24639808134819
0,3,1,54.21973750241078
0,2,2,56.036117816623225
0,2,2,44.870461394550894
0,0,1,48.51298483463674
0,1,3,47.97819118655716
0,3,1,54.24274435905982
0,2,0,55.05270766347569
0,1,4,55.08381603378103
0,2,0,48.28013229607633
0,2,4,46.467934291441
0,0,4,48.48541378559276
0,3,3,57.31764613094832
0,3,4,59.00126182814317
0,2,1,52.325608325674196
0,1,4,48.142081264235166
0,3,0,48.514434580168746
0,0,0,51.785965531448745
0,3,2,36.60793541141437
0,0,0,51.824687336643265
0,1,3,48.11113076961122
0,2,1,46.20472163353427
0,1,0,49.92415030963076
0,1,3,45.58940280567161
0,0,4,52.97594343156747
0,1,4,49.57364574928695
0,2,2,54.875104819618
0,3,4,39.86768466753752
0,0,1,51.619997809638136
0,0,0,42.26586709498062
0,1,3,46.981992029701026
0,1,2,56.36657491425323
0,1,4,47.414581082264434
0,4,3,56.94314255667163
0,2,4,60.064430609354474
0,1,0,53.42065535267603
0,4,2,52.82136772135261
0,0,2,41.46085700662036
0,2,4,49.389657371169726
0,4,3,54.01127173444704
0,0,2,64.70111122937021
0,3,0,47.27999530325462
0,3,4,52.72017720319899
0,2,3,48.485874492456176
0,4,2,49.38176432797845
0,4,3,55.35552961536263
0,0,4,50.85577990676758
0,3,4,44.16148845825986
0,3,4,42.02570809030042
0,1,0,55.74931428019906
0,4,0,58.537201924729466
0,2,2,41.02123818101692
0,3,2,48.425155038931514
0,2,3,50.78416964831909
0,2,1,48.442552547309155
0,1,2,50.105825913537394
0,3,0,50.94507998431447
0,2,0,54.77764667635973
0,3,1,48.6274808152101
0,1,1,63.831216259227205
0,0,1,52.0735971372649
0,0,0,47.98276480816774
0,0,3,51.85680877033236
0,2,0,51.84582623545021
0,2,3,45.91779545608564
0,2,2,49.79000424880805
0,3,0,54.250522242327236
0,4,1,52.08733030126686
0,3,3,47.669196670927825
0,0,1,53.552950946175784
0,4,1,49.360477271106866
0,1,0,51.76168206691376
0,4,4,48.96307211173803
0,1,1,44.005714140940555
0,2,4,49.82407823717917
0,0,0,50.83683825309605
0,2,3,60.81451928733374
0,3,4,61.86046400159692
0,2,3,52.8537695035693
0,2,4,43.57048424606796
0,4,1,41.12262355508892
0,1,4,38.915689987366136
0,0,0,61.86239816477719
0,2,1,50.32442471106584
0,2,1,52.10849004960377
0,1,2,47.894771457588845
0,3,0,44.146545753681295
0,3,2,56.42487823668719
0,4,3,50.14439190753421
0,1,3,50.01497095167105
0,2,1,48.7439312831771
0,3,0,55.3961952296594
0,3,4,50.21515812689802
0,0,0,49.42483968954522
0,0,0,56.61861035780918
0,4,4,56.23337041959218
0,3,0,46.13142098158507
0,3,3,51.78418599989494
0,1,0,46.378878628265944
0,0,3,60.27632820124781
0,0,3,52.891364998248214
0,3,4,39.40279582438487
0,4,1,47.81415548909944
0,3,3,52.98244389410169
0,2,2,49.49522147171496
0,0,4,48.70009082807166
0,0,1,47.053265946848995
0,1,3,57.180339607557286
0,4,2,43.70160308167341
0,1,4,58.44402887045574
0,0,0,50.50768512968006
0,4,3,55.32839617520281
0,3,0,52.76034412474117
0,3,4,49.07888688864174
0,4,3,51.81527413294424
0,2,4,51.62250213567046
0,3,1,41.16785870372213
0,1,0,46.90546213873963
0,3,0,54.39478083365218
0,3,2,49.750575390753006
0,2,4,50.69409190510412
0,3,4,46.84528687885581
0,1,1,43.742897534824635
0,1,2,45.33986476054535
0,1,4,43.093207885486756
0,0,4,58.46249030677605
0,3,3,52.3915375514181
0,3,3,48.92114946085613
0,4,4,47.795458728941746
0,2,2,58.54917891616168
0,0,0,49.96657858494295
0,3,0,46.86651268695905
0,1,3,51.531395910946856
0,0,2,54.302473307681105
0,0,3,51.953473738347505
0,1,4,53.310504913976416
0,4,3,48.29231352379597
0,3,0,49.336130520352484
0,2,2,50.545013832961594
0,4,0,52.697583001417016
0,2,3,56.72059570826806
0,2,2,51.945098857524705
0,3,3,42.49825427013774
0,0,1,41.617297165792905
0,1,4,55.47378173881537
0,2,4,47.90262416757898
0,4,4,61.12388019073053
0,3,2,57.20781284159367
0,3,3,46.35449274346497
0,4,2,44.204338741964676
0,2,0,50.22436857906063
0,2,1,50.82100896289046
0,2,0,47.93986125739989
0,4,1,44.59958701999955
0,2,4,50.15116911471837
0,4,1,49.010401963852466
0,3,4,51.2089882159125
0,4,0,47.891353991945465
0,1,1,64.4036841659692
0,0,0,48.54183260560836
0,0,0,49.440250685772575
0,1,1,57.241743601662584
0,4,2,56.53986869690108
0,0,1,65.7074822330699
0,1,4,59.99541665311438
0,2,3,56.83340407582784
0,1,3,47.955058558216784
0,0,2,40.284877317894136
0,4,2,50.6916446281999
0,4,0,48.62195583701778
0,4,2,48.348802431363524
0,0,1,51.88379212472235
0,2,4,49.27185281724663
0,4,4,49.63163040982724
0,3,4,48.68366722171084
0,2,3,44.87687339829381
0,1,0,49.50124145816913
0,3,0,57.0734307449841
0,2,0,51.737125479568206
0,0,0,48.447137208149506
0,3,3,46.50818726428989
0,2,3,50.85218645934514
0,2,3,52.944797545928175
0,2,2,51.522989147515844
0,2,0,45.49865478147085
0,4,2,44.631273193737805
0,3,2,54.888137818619605
0,2,4,45.89185297072028
0,1,0,42.970191324639835
0,2,1,45.70787691958928
0,4,2,45.284845838698644
0,3,0,50.43191782935415
0,3,0,52.150324685946885
0,2,0,55.023467977945984
0,2,2,49.019686262508756
0,1,2,45.4692717006259
0,3,0,43.545560755160366
0,3,3,45.810191420956414
0,3,4,43.58320936624543
0,0,2,47.78726973007278
0,3,2,54.4102596671372
0,3,3,58.77138743264042
0,1,0,45.273259923150206
0,1,3,52.05944117242905
0,4,3,44.41019577263633
0,1,0,50.87782803581175
0,3,2,46.99040998809741
0,3,2,48.780517674297506
0,3,0,57.30416157657314
0,1,4,53.015900283943225
0,2,1,52.02922144890276
0,0,3,56.85226126316685
0,4,0,45.62515249142292
0,2,1,48.80211796236544
0,0,4,51.933395609753475
0,1,3,55.90673272464456
0,4,0,55.15174796344424
0,4,0,52.164769239416444
0,1,3,53.39968099557055
0,2,3,50.949422002972085
0,0,2,52.58392448942684
0,3,3,56.74446404786367
0,3,4,45.07861232193166
0,0,2,45.01466714862352
0,3,2,52.15653911068455
0,2,2,57.449656367538935
0,1,4,51.34205694830552
0,3,3,45.696497363274595
0,1,0,57.693952990747604
0,3,0,48.81324627248014
0,3,2,50.59108597804919
0,4,0,40.17513608694549
0,3,2,50.64273595505995
0,4,3,53.580746474029304
0,0,3,50.181060130522965
0,3,3,54.76720452338981
0,3,2,45.283364219033736
0,3,4,45.26436006055452
0,4,3,52.06272202003049
0,3,4,57.90376250890411
0,2,4,46.87448767949168
0,0,0,50.41978215852027
0,1,3,43.445940851626354
0,1,3,54.22224771142204
0,4,4,45.28189015156001
0,0,1,51.23245701306121
0,0,1,50.75071459562176
0,1,2,45.41691132391063
0,4,1,54.28044272120507
0,2,2,41.17369189266199
0,0,4,55.36392090071804
0,1,3,44.445770742047785
0,2,2,61.39778262947378
0,2,2,54.9433658067476
0,2,0,53.99832317870458
0,3,3,46.208522254646844
0,2,3,52.61617681138314
0,2,2,47.05371911767688
0,1,2,47.52026027319947
0,4,3,52.99580570977051
0,3,1,45.074269485841434
0,1,0,52.85353040291521
0,1,1,44.26862311803971
0,2,4,50.0189307363541
0,3,2,51.96560970285069
0,4,2,53.108245195807605
0,4,3,53.29839168612563
0,1,4,54.198099918001006
0,3,1,50.89113696790902
0,1,4,47.927203442587505
0,1,1,49.42823360023113
0,4,3,57.09917457665265
0,4,1,52.27122117407808
0,1,4,55.24485667168812
0,4,3,50.78658809177757
0,4,1,58.45821100293038
0,2,1,51.05875422368894
0,2,0,53.028052085837864
0,0,1,45.79007852386305
0,0,0,54.11707716490193
0,1,4,54.99041665809222
0,1,1,55.11040493497203
0,1,0,53.30636485488041
0,1,3,44.91877298220127
0,4,2,46.639258878422936
0,0,4,44.880013159098766
0,1,3,53.694816899013006
0,2,3,53.032209443173194
0,4,4,52.16364909066496
0,0,3,52.40360555095782
0,4,3,50.77424993594619
0,3,0,49.121552643662916
0,1,2,47.92298268575084
0,2,3,47.19931284654953
0,0,2,46.85675015569797
0,4,0,55.39846018036519
0,0,4,52.61566181975312
0,3,2,56.01291426024039
0,2,0,63.80274333201855
0,4,0,54.7241860775238
0,3,0,52.44875517486941
0,2,2,51.5026505759418
0,1,1,48.21500684195736
0,0,3,57.44744813803656
0,3,0,55.384975657132436
0,0,4,54.72872098013791
0,0,1,56.918406190350744
0,3,1,43.805936251927356
0,3,0,45.402579113832005
0,4,4,53.29608655529345
0,2,3,55.90581732085499
0,1,0,50.752304534992106
0,2,2,55.76012872104441
0,1,2,53.520442330107215
0,1,3,46.34857266605898
0,4,4,46.38074243994048
0,2,2,53.3916496414143
0,3,1,52.76788510916642
0,0,4,44.05259870878486
0,4,2,50.9314535751335
0,4,1,46.42137207714972
0,4,4,41.56113283247032
0,3,0,51.28262667008929
0,0,2,54.70874230986049
0,1,4,44.36766007313016
0,3,4,51.858545752607476
0,2,3,46.575607813101854
0,2,0,54.24840531514824
0,3,4,52.750126178826264
0,4,1,56.18655587454924
0,3,4,52.633509973712144
0,0,4,48.31494428659985
0,1,4,58.70116270687163
0,1,4,53.10412342234055
0,1,4,50.74826158471619
0,1,1,49.92736027416963
0,4,2,44.50483549810218
0,2,2,55.457445521991474
0,2,2,51.57325708157955
0,3,1,48.836077741833186
0,1,0,45.03623770094478
0,2,0,51.400621394363434
0,0,4,45.637160100102506
0,3,1,48.47123485252794
0,4,3,42.944680119435134
0,2,4,50.255797392411694
0,1,3,50.004723061264706
0,4,4,52.190793576350075
0,0,0,55.18911559592021
0,0,3,45.56688452574819
0,0,4,50.8546633705371
0,4,0,48.92631448383818
0,2,2,47.12400717587945
0,2,2,47.938370057280935
0,1,3,51.61560072564333
0,4,3,43.76777488382057
0,2,3,49.424427823211566
0,3,1,55.1583639691796
0,1,3,41.08652894541409
0,2,4,48.86104541113557
0,3,2,51.22804893245109
0,1,0,49.37622385162257
0,0,4,55.85905419742891
0,0,1,45.35991995848201
0,3,2,45.61816927221969
0,0,0,45.234338552918906
0,3,2,51.525025546824736
0,1,0,54.58010142006786
0,2,4,55.94960955991659
0,1,3,48.430403835920984
0,3,3,47.14003908437751
0,4,4,51.346360028699266
0,4,3,53.34766913191955
0,3,4,42.91194980421989
0,0,0,49.09481937883315
0,3,4,54.459507967582304
0,2,1,51.62691135451074
0,1,2,51.051196183858075
0,3,0,55.75542188475667
0,2,3,48.634187387792736
0,4,4,54.580504245380446
0,3,0,48.235076496193244
